id;org_nom;org_adresse;code_postal;commune;url;niveau_enfant;titre;activite;public;type_ressource;thematiques;handicap_adapt;duree_txt;perennite;rattachement;thematique_autre;autre_precise;geo;lat;lon;code_postal_num;duree_min;description;long_duration;is_for_kids;is_accessible;date
1129;Philharmonie de Paris;221 Avenue Jean Jaurès;75019;Paris;https://pad.philharmoniedeparis.fr/conferences.aspx;;Conférences en ligne;Approfondir ses connaissances;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;MUSIQUE|CONCERTS ET OPÉRAS;;Toute une vie ne suffit pas;Accès permanent;Ministère de la Culture ou opérateur national;;;48.889311,2.393824;48.889311;2.393824;75019;150;350 colloques, conférences et rencontres enregistrés à la Philharmonie de Paris. Ce patrimoine sonore donne accès à la parole des professionnels et des spécialistes à travers un large éventail de sujets : interprétation, composition, musicologie, enseignement de la musique, métiers de la musique, facture instrumentale, documentation musicale...;true;false;false;2023-02-01
1153;Rencontres de la photographie;34 Rue du Dr Fanton;13200;Arles;https://collection.rencontres-arles.com/;;La collection des rencontres;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;PHOTOGRAPHIE;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;43.678242,4.625807;43.678242;4.625807;13200;10;La Collection est le résultat de longues années d'étroite collaboration et de confiance réciproque entre les Rencontres d'Arles et les photographes exposés.;false;false;false;2023-05-04
1161;Réunion des musées nationaux - Grand Palais (Rmn-GP);254-256 rue de Bercy;75012;Paris;https://www.grandpalais.fr/fr/article/decouvrez-lexpo-pompei-chez-vous;;Découvrez l'expo Pompéi chez vous;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;ARCHITECTURE ET PATRIMOINE;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.847759,2.368258;48.847759;2.368258;75012;10;Découvrez en avant-première des vidéos, de la réalité augmentée, de la lecture, des jeux, des ressources pédagogiques, des dessins...autour de l’exposition Pompéi. L’inauguration devait initialement avoir lieu ce mercredi 25 mars 2020 mais l’ouverture ayant été reportée du fait de la crise sanitaire, partageons l'exposition Pompéi chez vous ! Voici l’avant-première Pompéi pour vivre, lire, admirer, s’évader et jouer en ligne;false;false;false;2022-03-28
1177;Sorbonne Université;21 rue de l'école de Médecine;75006;Paris;https://podtail.com/podcast/le-musee-des-sons/;;Le musée des sons;Audios;Tous publics;AUDIO|RADIO|PODCASTS;CINÉMA|HISTOIRE|LITTÉRATURE|SCIENCES HUMAINES|LANGUES|SCIENCES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.851227,2.340383;48.851227;2.340383;75006;10;Tous les mois, expédition spéciale dans la sonothèque intime de personnalités des arts, des sciences, de la politique ou des médias pour découvrir quel rapport elles entretiennent avec les sons qui les ont marquées, leur ont déplu ou les ont faites voyager.;false;false;false;2022-03-09
1242;Réunion des musées nationaux - Grand Palais (Rmn-GP);254-256 rue de Bercy;75012;Paris;https://www.panoramadelart.com/;;Panorama de l'art;Expos, musées;Tous publics;;ARTS VISUELS|MUSÉES|PEINTURE;;Le temps d’un vrai déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.847759,2.368258;48.847759;2.368258;75012;60;Un site exhaustif et pédagogique sur l'histoire de l'art, de la préhistoire jusqu'à l'art moderne : analyse d'œuvres des musées, reproduction en grand format, glossaire...;false;false;false;2023-05-09
1245;Forum des images;2 Rue du cinéma;75001;Paris;https://www.forumdesimages.fr/le-forum-numerique/;;Le Forum numérique;Approfondir ses connaissances;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;CINÉMA;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;47.218101,-1.597409;47.218101;-1.597409;75001;120;Master class, Cours de cinéma, conférences, débats, interviews, webséries, animations, créations originales... : notre rubrique vidéos s'enrichit chaque semaine de nouveautés !;false;false;false;2023-10-14
1277;Ville de Nîmes;place de l'hôtel de ville;30000;Nîmes;http://www.maisoncarree.eu/;;La Maison carrée;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHITECTURE ET PATRIMOINE|ARCHÉOLOGIE|HISTOIRE;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;43.836364,4.359913;43.836364;4.359913;30000;120;Ressource documentaire de référence sur le Maison carrée de Nîmes, ce document multimédia permet une découverte approfondie d'un des plus beaux temples romains encore visible de nos jours. Interviews d'historiens et d'archéologues, développements didactiques et très riche iconographie proposent une analyse en détail du moment, qu'il s'agisse de son histoire, des recherches archéologiques contemporaine ou de son architecture.;false;false;false;2024-06-14
1299;Musée des arts et métiers traditionnels;Cour de la filature;12330;Salles-la-Source;http://www.visites-panoramiques.com/sandbox/CD12/Salles-la-Source/;;Visite virtuelle du musée des arts et métiers traditionnels;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;ARTS DÉCORATIFS|DESIGN|MÉTIERS D’ART|HISTOIRE|MUSÉES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Collectivité territoriale;;;46.385461,-0.097688;46.385461;-0.097688;12330;10;Le musée départemental des arts et métiers traditionnels propose une visite virtuelle de sa collection. La visite permet de découvrir cinq salles d’exposition permanente ainsi que l’exposition temporaire. Cette collection exceptionnelle est composée de plus de 5 000 objets ethnographiques de la société rurale aveyronnaise des XIXe et XXème siècles.;false;false;false;2023-09-18
1305;Musée des Arts Décoratifs;107 rue de Rivoli;75001;Paris;https://madparis.fr/francais/musees/musee-des-arts-decoratifs/dossiers-thematiques/;;Dossiers thématiques;Approfondir ses connaissances;Tous publics;RESSOURCES PÉDAGOGIQUES;ARTS DÉCORATIFS|DESIGN|MÉTIERS D’ART|ARTS VISUELS|HISTOIRE|MODE|MUSÉES|PHOTOGRAPHIE;;Le temps d’une soirée;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;48.863214,2.333316;48.863214;2.333316;75001;120;Bijoux, vases, meubles, robes, accessoires, affiches... Nos musées regorgent de trésors. Découvrez dee nombreux dossiers thématiques réalisés au fil du temps, abordant des thèmes liés à nos collections.;false;false;false;2024-03-19
1318;Centre National de la Danse;1 rue Victor Hugo;93507;Pantin;https://www.cnd.fr/fr/page/2434-de-nouvelles-ressources-en-ligne;;De nouvelles ressources en ligne;Approfondir ses connaissances;Tous publics;AUDIO|RADIO|PODCASTS|COURS EN LIGNE|COURS EN LIGNE OUVERTS ET MASSIFS|CONFÉRENCES|TUTORIELS|IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;DANSE;;Le temps d’un vrai déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.895566,2.401308;48.895566;2.401308;93507;60;Le CND a fermé ses portes mais poursuit ses missions de ressources, d’information et de formation auprès des artistes et des publics. Tous les départements restent disponibles, à la fois pour accompagner les professionnels et, plus largement, pour nourrir la curiosité de chacun pour la culture chorégraphique.;false;false;false;2023-10-15
1345;Association Fréquence écoles;8, rue Chaponnay;69003;Lyon;https://lesupermedia.fr/;;Le Super média;Actualités, débats;Parents / Éducateurs;RESSOURCES PÉDAGOGIQUES;ÉDUCATION AUX MÉDIAS;;Le temps d’une soirée;Accès permanent;Organisme privé;;;45.75786,4.8421;45.75786;4.8421;69003;120;Un nouveau site réalisé par l'association Fréquence Ecoles spécialisée dans l'éducation aux médias numériques qui a pour vocation de répondre aux interrogations des parents et des enfants sur les écrans.;false;false;false;2022-03-21
1364;Labo Des Histoires;161 rue Saint-Martin;75003;Paris;https://soundcloud.com/le-labo-des-histoires;112|Collège|Lycée;Ateliers d'écriture;Partager ses passions;Enfants;AUDIO|RADIO|PODCASTS;LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme privé;;;48.862281,2.351901;48.862281;2.351901;75003;10;Le Labo donne le pouvoir d'écrire aux jeunes ! Ateliers et cours d'écriture gratuits pour les jeunes de moins de 25 ans.;false;true;false;2022-01-12
1374;Collectivité de Corse;Villa Ker Maria;20200;Ville Di Pietrabugno;https://www.isula.corsica/culture/;;a Cultura;Actualités, débats;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARTS VISUELS|CINÉMA|LITTÉRATURE|SCIENCES HUMAINES|LANGUES|PHOTOGRAPHIE|THÉÂTRE|SPECTACLES;;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;42.715352,9.426358;42.715352;9.426358;20200;60;Portail web de la collectivité de Corse dédié à la culture.;false;false;false;2023-07-16
1399;Château de Versailles;Pavillon des Roulettes;78000;Versailles;https://www.chateauversailles-spectacles.fr/page/a-voir-ou-a-revoir_a273/1;;À voir ou à revoir : revivez les spectacles;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;HISTOIRE|MONUMENTS HISTORIQUES;SOUS-TITRAGE (ST);Le temps d’une soirée;Accès permanent;Organisme privé;;;;;;78000;120;"Découvrez ou redécouvrez des grands spectacles donnés dans les plus beaux espaces du château de Versailles.

Des concerts inoubliables à l’Opéra Royal, la Chapelle Royale, la Galerie des Glaces, dans les grands appartements, à vivre ou revivre, en intégralité, depuis chez vous :

Richard Coeur de Lion de Grétry, ""Le Couronnement du roi George II"" de Haendel, ""La Damnation de Faust"" de Berlioz ou encore les ""Vêpres de la Vierge"" de Monteverdi... !";false;false;true;2023-03-22
1410;Archives départementales - Côte-d'Or;8, rue Jeannin;21000;Dijon;https://archives.cotedor.fr/v2/site/AD21/Decouvrir/Expositions;;Expositions en ligne;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHIVES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;47.322289,5.04398;47.322289;5.04398;21000;120;Naviguez parmi les expositions en ligne;false;false;false;2023-07-06
1501;Région Normandie;Place Reine Mathilde;14035;Caen;https://www.normandie.fr/le-patrimoine-regional;;Patrimoine régional en ligne;Expos, musées;;RESSOURCES PÉDAGOGIQUES;ARCHÉOLOGIE|ARCHITECTURE ET PATRIMOINE|MUSÉES;;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;49.186606,-0.353634;49.186606;-0.353634;14035;60;"Archéologie, cinéma, musées, documentaires, spectacles, jeunesse, patrimoine, danse, archives... Dans chacun de ces domaines, le ministère de la Culture et ses opérateurs disposent de ressources culturelles d'une exceptionnelle richesse, qu’il souhaite partager dans le cadre de l’opération La Culture Chez Nous. La Région Normandie recense, étudie et fait connaître son patrimoine culturel, au titre de sa compétence d’inventaire. Plusieurs expositions virtuelles ou articles numériques ont ainsi été conçus pour valoriser les études menées sur le territoire normand. La Région s’associe à l’opération nationale La Culture Chez Nous afin de partager ses ressources.&nbsp;";false;false;false;2022-02-17
1515;TROPIQUES ATRIUM Scène Nationale;6 rue Jacques Cazotte;97200;Fort-de-France;https://tropiques-atrium.fr/rezistans/;Primaire|Collège|Lycée;REZISTANS';Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ|EXPOSITIONS VIRTUELLES;HISTOIRE;NAVIGATION AU CLAVIER;Le temps d’une soirée;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;14.605586,-61.067299;14.605586;-61.067299;97200;120;Rézistans’ : une plate-forme numérique pluridisciplinaire consacrée à l’histoire des luttes vers l’abolition et après ! Au-delà de la dimension artistique et historique, Rézistans’ s’inscrit aussi dans une dimension sociale et économique en permettant à des artistes, des intermittents, de travailler, en respectant les mesures d’hygiène et de sécurité, après 2 mois d’arrêt. Au programme : Musique, Cinéma, Conférences, Arts Visuels et Paroles d’Historiens.;false;true;true;2025-02-28
1630;Fédération EIFEIL;19  rue des Frigos;75013;Paris;https://www.edita-event.fr/actualite.php?id=10;;Podcast Edition et Création Musicale;Actualités, débats;Tous publics;AUDIO|RADIO|PODCASTS;MUSIQUE|CONCERTS ET OPÉRAS;AUDIODESCRIPTION (AD);Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Ministère de la Culture ou opérateur national;;;48.831325,2.379496;48.831325;2.379496;75013;10;"La fédération EIFEIL propose de revivre gratuitement la sixième édition de son salon autour de l'édition et la création musicale organisé le 6 octobre 2020 grâce à ces six podcasts, de 20minutes à 1 heure. Au programme cette année ; édition musicale, financement de la création, Europe, synchronisation et réseaux sociaux ... Ces six podcasts sont le moyen parfait pour découvrir, approfondir et échanger autour de l'édition musicale et découvrir ce salon unique en France depuis 2015 !";false;false;true;2024-02-25
1639;Musée de la Chalosse;480 Chemin du Sala;40380;MONTFORT EN CHALOSSE;https://www.museedelachalosse.fr/Musee-de-la-Chalosse/Evenements/Les-actus-du-musee/Le-Temps-des-vendanges-2.0;|||;Le Temps des vendanges 2.0;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHITECTURE ET PATRIMOINE|HISTOIRE|MUSÉES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;arts et traditions populaires, ethnographie;.;43.715749,-0.833916;43.715749;-0.833916;40380;120;"Depuis 30 ans, le Musée de la Chalosse organise la Fête des Vendanges pour célébrer la mémoire viticole de son territoire. 
En 2020, devant l'impossibilité de programmer cet événement sous sa forme traditionnelle, le musée a décidé de le faire entrer dans l'ère numérique : pressée virtuelle, portraits filmés d'acteurs du monde viticole, conférence en ligne... Ce Temps des vendanges 2.0 promet de belles découvertes !";false;true;true;2023-06-21
1660;Louvre-Lens;99 rue Paul Bert;62300;Lens;https://www.louvrelens.fr/le-louvre-lens/le-blog-des-jardiniers/;;Le « Blog des jardiniers du Louvre-Lens »;Approfondir ses connaissances;Tous publics;RESSOURCES PÉDAGOGIQUES;ÉDUCATION ARTISTIQUE ET CULTURELLE|PARCS ET JARDINS;NAVIGATION AU CLAVIER;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Collectivité territoriale;;;50.432115,2.80542;50.432115;2.80542;62300;10;Le « Blog des jardiniers du Louvre-Lens » Le parc du Louvre-Lens est un véritable trait d’union entre le musée et la ville. La paysagiste Catherine Mosbach y a façonné la nature dans une démarche attentive aux évocations du passé et à la préservation d’un écosystème local fragile. Espace public où chacun doit pouvoir se sentir comme chez lui, ce parc est aussi un site naturel géré selon des techniques respectueuses de la biodiversité et dévoile des richesses parfois surprenantes… Ici, on partage tout avec vous : bienvenue sur le « Blog des jardiniers du Louvre-Lens » !;false;false;true;2025-06-11
1683;Musées de Marseille;Hôtel de Ville de Marseille;13233;Marseille;https://www.youtube.com/channel/UC0gXp4QfTaD1zQUaPd8Zt6A/featured;;Chaîne Youtube;Expos, musées;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHÉOLOGIE|ARCHITECTURE ET PATRIMOINE|ÉDUCATION ARTISTIQUE ET CULTURELLE|HISTOIRE|MUSÉES|PEINTURE|SCULPTURE;;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;43.298151,5.368873;43.298151;5.368873;13233;60;Colloques en ligne, interviews, visites guidées, conférences...;false;false;false;2025-07-28
